uidp_original,occupation,occ_name,In-detail Category (edited),Broad Category
L0503081449_1786,Employed (full-time),Technician,Manual/Non-Office workers,Blue Collar - fixed
L0420175132,Employed (full-time),Technician In It,Manual/Non-Office workers,Blue Collar - fixed
L0419185656,Employed (full-time),Technision,Manual/Non-Office workers,Blue Collar - fixed
L0222180702,Employed (full-time),Technology Specialist,Engineer (vague),Technical/White Collar (High)
L0422162140_89B3,Employed (full-time),Tecnical Sales,Sales person,Technical/White Collar (High)
L0523124150_E4AF,Employed (full-time),Tecnical Work,,
L0420175043,Employed (full-time),Tecnicion,,
L0523101510_5199,Employed (full-time),Teconisone,,
L0206192644,Employed (full-time),Teem Leader,Manager,Technical/White Collar (High)
L0522113153_3A13,Employed (full-time),Teem Leedar,Supervisor,Technical/White Collar (Medium)
L0519112048_9851,Employed (full-time),Teem Leedar,Supervisor,Technical/White Collar (Medium)
L0412164813,Employed (full-time),Teir 1,,
L0428091011_85C9,Employed (full-time),Tekanikal Enjaniar,Office staff (low- medium),Technical/White Collar (Medium)
L0327091705,Employed (full-time),Telecom Engineer,Office staff (low- medium),Technical/White Collar (Medium)
L0417130753,Employed (full-time),Telicom Sarivis,Office staff (low- medium),Technical/White Collar (Medium)
L0422195254_C192,Other,Tempel Pandith (Poorohitharu),Other,Other
L0424162342_1F39,Employed (full-time),Tempel Pandith (Poorotharu),Other,Other
L0523173247_018F,Self-employed,Text Tails,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0520180221_E5DB,Self-employed,Text Tails,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0515104720_21D3,Employed (full-time),Textile Engeeniyar,Specialized engineers,Technical/White Collar (High)
L0525112551_2DCD,Employed (full-time),Textile Engeeniyar,Specialized engineers,Technical/White Collar (Medium)
L0407181522,Self-employed,Textile Industry,Business Owner,Businees Owner (high)
L0408121717,DK/NR,They Not Respond,,
L0221094504,Self-employed,Three Company Owner,Business Owner,Businees Owner (high)
L0221090740,Self-employed,Tiles Contractor,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0411103436,Self-employed,Tiling,,
L0410174613,Self-employed,Trading Business,,
L0426093542_6348,Employed (full-time),Traffic Wordan,Government employee,Technical/White Collar (Medium)
L0208191944,Employed (full-time),Trainar,Manual/Non-Office workers,Technical/White Collar (Medium)
L0208183520,Employed (full-time),Trainer,Manual/Non-Office workers,Technical/White Collar (Medium)
L0512084425_73E5,Employed (full-time),Trainer,Manual/Non-Office workers,Technical/White Collar (Medium)
L0309180208,Employed part-time,Trainnie,,
L0408163538,Employed (full-time),Traivling Agency,Office staff (low- medium),Technical/White Collar (Medium)
L0315153331,Employed (full-time),Tranfart,,
L0503171945_17E0,Employed (full-time),Traning Manager,,
L0410095108,Employed (full-time),Transfar Manager,,
L0511190501_7715,Self-employed,Transport,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0522191357_B638,Self-employed,Transport,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0529155642_975E,Self-employed,Transport,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0422175055_B1B2,Employed (full-time),Transport Supervizor,Supervisor,Technical/White Collar (Medium)
L0408122328,Self-employed,Transport Propreter At Owm Company,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0419162152,Employed (full-time),Travails,,
L0309112625,Self-employed,Travals,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0316092146,Self-employed,Travals,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0321090035,Self-employed,Travel Agency,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0408124303,Self-employed,Travel Biz Owner,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0508103743_A973,Employed (full-time),Travel Consaltent,,
L0519095107_6057,Self-employed,Travel Egency,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0512115455_B46E,Self-employed,Travel Egency Partner Sife Nalli,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0413165018,Self-employed,Travellers,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0422160904_B086,Employed (full-time),Travels,,
L0315091920,Self-employed,Travels,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0505171454_CB69,Self-employed,Travels Bussines,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0224171129,Employed (full-time),Traynar,Manual/Non-Office workers,Technical/White Collar (Medium)
L0412091740,Employed (full-time),Treinar Appel,Manual/Non-Office workers,Technical/White Collar (Medium)
L0422163757_0466,Employed (full-time),Turisam Anda Marketing,Office staff (low- medium),Technical/White Collar (Medium)
L0508161823_DE1D,Government employee,Tutor,Teacher/Lecturer,Specialized professions
L0527091047_C9D0,Employed (full-time),Tv Work,,
L0506121511_01B5,Employed (full-time),Tv9 Reporeter,,
L0410084150,Other,Tvs Company,,
L0315095947,Self-employed,Two Vhiler Servises,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0517101933_666D,Employed (full-time),Two Villar Penting,Manual/Non-Office workers,Blue Collar - fixed
L0524170110_35A1,Employed (full-time),Ui Designer,Semi-Technical staff,Technical/White Collar (Medium)
L0527163406_DDFB,Employed (full-time),Ui Developer,Semi-Technical staff,Technical/White Collar (Medium)
L0503165926_83DD,Self-employed,Vegetables Business,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0519082013_A6AC,Employed (full-time),Vehical Inasurenas,,
L0412191749,Self-employed,Vehicale Repair,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0523113310_A4E8,Employed (full-time),Verification Work,,
L0518132608_035A,Employed (full-time),Vijaya Colleg Atendar Agi Work Madtirodu,,
L0505120926_6FCB,Self-employed,Voda Phone Distrubuter,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0429102829_93BC,Employed (full-time),Vodafone Shap,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0429104406_D3AE,Employed (full-time),Vodofone Work,,
L0425194311_634C,Employed (full-time),Vrl Koriyer,,
L0615115548_A0DD,Employed (full-time),Wailding,Manual/Non-Office workers,Blue Collar - fixed
L0421164224,Employed (full-time),Warehose Manaeger,,
L0419165128,Employed (full-time),Washing Michain Install,Manual/Non-Office workers,Blue Collar - mobile
L0414113904,Self-employed,Water Sarvice,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0523165023_E4E5,Self-employed,Water Level Controller,,
L0425170243_93B6,Employed (full-time),Water Sampler,Driver/Delivery,Blue Collar - mobile
L0424092459_CB73,Self-employed,Water Supply,Driver/Delivery,Blue Collar - mobile
L0207091532,Employed (full-time),Water Supplyer,Driver/Delivery,Blue Collar - mobile
L0426182423_A1FE,Employed (full-time),Web Digzner,Semi-Technical staff,Technical/White Collar (Medium)
L0522094543_8400,Employed (full-time),Web Designer,Semi-Technical staff,Technical/White Collar (Medium)
L0221181047,Employed (full-time),Web Developer,Software Engineers and developers,Technical/White Collar (Medium)
L0518084624_1761,Employed (full-time),Welader Workrs,Manual/Non-Office workers,Blue Collar - fixed
L0411084909,Self-employed,Weldig Work,Manual/Non-Office workers,Blue Collar - fixed
L0209102020,Self-employed,Welding Shop,Manual/Non-Office workers,Blue Collar - fixed
L0407161201,Self-employed,Welding Worker,Manual/Non-Office workers,Blue Collar - fixed
L0417125305,Employed (full-time),Whatr Diporment,Field worker,Blue Collar - mobile
L0427182916_31F1,Employed (full-time),Wild Craft Loading,Office staff (low- medium),Blue Collar - mobile
L0517105442_869E,Employed (full-time),Wilding,Manual/Non-Office workers,Blue Collar - fixed
L0509095611_20F5,Employed (full-time),Winterhalter Sarvicing Engineer,Office staff (low- medium),Technical/White Collar (Medium)
L0429095147_B79F,Employed (full-time),Wipro Stafaver In,Office staff (low- medium),Technical/White Collar (Medium)
L0302101038,Self-employed,Wooden Florens,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0410114633,Self-employed,Work,,
L0614084112_78B0,Employed (full-time),Work In Bajaj Company,,
L0520102022_C858,Employed (full-time),Work In Media,,
L0426091444_9B71,Employed (full-time),Work In Transport Office He Not Interest To Telling His Post,,
L0419094853,Employed (full-time),Work In Lawyer Office,,
L0418151741,Employed (full-time),Work In Medical Shop,,
L0310190650,Employed (full-time),Worker,,
L0309173242,Employed part-time,Worker,,
L0306172756,Employed (full-time),Worker,,
L0308201034,Employed (full-time),Worker,,
L0308200231,Employed (full-time),Worker,,
L0508190118_82DD,Employed (full-time),Worker,,
L0511085449_3E30,Employed (full-time),Workindunzo,Driver/Delivery,Blue Collar - mobile
L0208171946,Employed (full-time),Working At Dhfl Bank Manager,Bank worker,Technical/White Collar (Medium)
L0523100657_533D,Employed (full-time),Working In Formacy,Office staff (low- medium),Technical/White Collar (Medium)
L0517103823_DCBC,Employed (full-time),Working In I T C Company,Office staff (low- medium),Technical/White Collar (Medium)
L0306100331,Employed (full-time),Working In Ngo Exicutive,Office staff (low- medium),Technical/White Collar (Medium)
L0411093354,DK/NR,Worl,,
L0425112802_D439,DK/NR,Wrk,,
L0424105420_B80A,Employed (full-time),Wrk,,
L0306084234,Self-employed,Xerox Shop,"Shop owner: medical, mobile, vegetable, flower, clothes, others",Miscellaneous Shop Owner (medium)
L0517113823_B845,Employed (full-time),Xx,,
L0412115713,DK/NR,Xyz,,
L0517110029_C260,Employed (full-time),Yalhanka,,
L0527164559_C7E4,Self-employed,Yoga Therapist,Other,Specialized professions
L0519110502_765C,Employed (full-time),Zee Kannada Workar,,
L0413134508,Employed (full-time),Accenture Employe,IT Company professional,Technical/White Collar (High)
L0207192535,Employed (full-time),Accontancer,Accountant,Specialized professions
L0327162219,Employed (full-time),Accountant,Accountant,Specialized professions
L0320181734,Employed part-time,Actor,Other,Specialized professions
L0208192703,Employed (full-time),Adarsh Group Company Accountent,Accountant,Specialized professions
L0321140834,Employed (full-time),Advertisement,,
L0206200012,Self-employed,Advocate,Lawyer,Specialized professions
L0424132339_B074,Employed (full-time),Air Condition Supervisour,Supervisor,Blue Collar - mobile
L0419135341,Employed part-time,Air Freshnior Instalation,Field worker,Blue Collar - mobile
L0208172051,Employed (full-time),Apc Enginear,,
L0325091504,Employed (full-time),Area Business Maneger,Office staff (low- medium),Technical/White Collar (Medium)
L0413084638,Employed (full-time),Area Manager,Manager,Technical/White Collar (High)
L0320194111,Employed (full-time),Article Assistent,Office staff (low- medium),Technical/White Collar (Medium)
L0320103006,Employed (full-time),Asestant Maneger,Office staff (low- medium),Technical/White Collar (Medium)
L0228090731,Employed (full-time),Asistent Maneger,Office staff (low- medium),Technical/White Collar (Medium)
L0303184351,Employed (full-time),Assi Manager,Manager,Technical/White Collar (High)
L0301174331,Employed (full-time),Assi Manager,Office staff (low- medium),Technical/White Collar (Medium)
L0302172429,Employed (full-time),Assi Pro,,
L0303201822,Employed (full-time),Assistent Account,Office staff (low- medium),Technical/White Collar (Medium)
L0420084123,Employed (full-time),Assistent Branch Manager,Office staff (low- medium),Technical/White Collar (Medium)
